Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
A0A0B4J1L0	A0A0B4J1L0	CEACAM15	CEACAM15			MGI:2141810	MGI:2141810	PDB_4JGJ:0114:LC
A0A0E4B366	A0A0F7R5U8	HC	LC					29379174:0114:LC
A0A0E4B366	Q7TS98	HC	Q7TS98					PDB_5TR8:0114:LC
A0A0F7R5U8	A0A0F7R5U8	LC	LC					30571096:0114:LC
A0A0F7R5U8	Q58E56	LC	IGH					30571096:0114:LC
A0A0R4J186	Q60629	SAMD5	EPHA5	MCG_52174		MGI:2444815	MGI:99654	29749928:0114:LC
A0A140LIW3	Q62108	FRMPD3	DLG4			MGI:3646547	MGI:1277959	28671696:0004:LC|28671696:0006:LC|19455133:0007:LC
A0A5E3	P01867	LOC100046793	IGH-3				MGI:96445	PDB_1HQ4:0114:LC
A0N262	A0N262	VK	VK					19018101:0114:LC
A0N262	A2NU21	VK	A2NU21					19018101:0114:LC
A0NA69	P01635	A0NA69	P01635					8950273:0114:LC
A0NA69	P01646	A0NA69	P01646					8950273:0114:LC
A0NA69	P01820	A0NA69	P01820					8950273:0114:LC
A2A259	A2A259	PKD2L1	PKD2L1			MGI:1352448	MGI:1352448	16891422:0007:LC|PDB_5Z1W:0114:LC
A2A5P2	P81183	A2A5P2	IKZF2				MGI:1342541	20211142:0018:HT
A2A5P2	Q8BKT3	A2A5P2	GCFC2				MGI:2141656	20211142:0018:HT
A2A9F6	P33242	A2A9F6	NR5A1				MGI:1346833	15721253:0045:LC|15707893:0053:LC
A2A9F6	P45448	A2A9F6	NR5A2				MGI:1346834	20211142:0018:HT|15707893:0053:LC
A2A9F6	Q9WUU6	A2A9F6	HNF4G				MGI:1353604	20211142:0018:HT
A2AGA5	O54943	A2AGA5	PER2				MGI:1195265	20840750:0018:LC|20840750:0007:LC|22170608:0006:LC
A2AGH6	Q8R3L8	MED12	CDK8			MGI:1926212	MGI:1196224	20720539:0006:LC|25344755:0006:LC
A2AHS9	Q62318	A2AHS9	TRIM28				MGI:109274	20211142:0018:HT
A2AIT5	Q99PM3	A2AIT5	GTF2A1				MGI:1933277	20211142:0018:HT
A2AIT5	Q9CXU1	A2AIT5	MED31				MGI:1914529	20211142:0018:HT
A2AQR4	A2AQR4	ZFP64	ZFP64	MCG_20647	MCG_20647	MGI:107342	MGI:107342	20211142:0018:HT
A2AQR4	Q6PGF3	ZFP64	MED16	MCG_20647		MGI:107342	MGI:2158394	20211142:0018:HT
A2AQR4	Q99PM3	ZFP64	GTF2A1	MCG_20647		MGI:107342	MGI:1933277	20211142:0018:HT
A2AR50	A2AR50	RALGPS1	RALGPS1			MGI:1922008	MGI:1922008	PDB_2DTC:0114:LC
A2ASQ1	A2ASQ1	AGRN	AGRN			MGI:87961	MGI:87961	PDB_3PVE:0114:LC
A2ASS6	Q9CR42	TTN	ANKRD1			MGI:98864	MGI:1097717	20860623:0018:LC|24515436:0018:LC
A2ATK9	P35438	FAM171A1	GRIN1			MGI:2442917	MGI:95819	10862698:0019:LC|16635246:0006:LC
A2AU37	Q920F6	RAD21L1	SMC1B			MGI:3652039	MGI:2154049	24797474:0006:LC|24797475:0006:LC
A2AVS0	P05627	A2AVS0	JUN				MGI:96646	15358865:0045:LC|11828324:0019:LC
A2AVS0	P70196	A2AVS0	TRAF6				MGI:108072	18246070:0007:LC|20185725:0007:LC|18246070:0004:LC|20185725:0004:LC
A2AVS0	Q01705	A2AVS0	NOTCH1				MGI:97363	10940313:0004:LC|10940313:0019:LC|10940313:0415:LC|21478879:0006:LC|10940313:0045:LC|21478879:0007:LC
A2AVS0	Q3UKC1	A2AVS0	TAX1BP1				MGI:1289308	18246070:0007:LC|21765415:0006:LC|21765415:0004:LC
A2AVS0	Q60855	A2AVS0	RIPK1				MGI:108212	18246070:0007:LC|21765415:0006:LC|18246070:0004:LC
A2AWQ8	P97346	A2AWQ8	NXN				MGI:109331	11591653:0397:HT
A2BH40	Q3TKT4	ARID1A	SMARCA4			MGI:1935147	MGI:88192	23698369:0006:LC|23540691:0006:LC|11988099:0019:LC|11988099:0071:LC|23540691:0029:LC
A2CG49	F6SEU4	KALRN	SYNGAP1			MGI:2685385	MGI:3039785	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
A2CG49	P35438	KALRN	GRIN1			MGI:2685385	MGI:95819	28706196:0006:LC|16635246:0006:LC
A2CG49	Q4ACU6	KALRN	SHANK3			MGI:2685385	MGI:1930016	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
A2CG49	Q62108	KALRN	DLG4			MGI:2685385	MGI:1277959	28671696:0004:LC|28706196:0004:LC|19455133:0007:LC|28706196:0006:LC|28671696:0006:LC
A2CG49	Q9D415	KALRN	DLGAP1			MGI:2685385	MGI:1346065	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
A2N494	A2N494	A2N494	A2N494					19018101:0114:LC
A2N494	A2NU21	A2N494	A2NU21					19018101:0114:LC
A2NN81	A2NN81	IGH-V7183	IGH-V7183			MGI:96484	MGI:96484	PDB_2OTU:0114:LC
A2NTY6	P01738	A2NTY6	P01738					18941216:0114:LC|17418792:0114:LC
A2NTY6	P01897	A2NTY6	H2-L				MGI:95912	17418792:0114:LC
A2NTY6	P06344	A2NTY6	P06344					17694060:0114:LC
A2NTY6	P14434	A2NTY6	H2-AA				MGI:95895	17694060:0114:LC
A2NTY6	Q5R1F5	A2NTY6	TRAV6D-7					17694060:0114:LC
A2NTY6	Q60597	A2NTY6	OGDH				MGI:1098267	18941216:0114:LC
A2NU21	A2NU21	A2NU21	A2NU21					19018101:0114:LC
A2NU21	Q52L64	A2NU21	IGKV8-30				MGI:3642250	18272175:0114:LC
A2NUE8	P01837	A2NUE8	IGKC				MGI:96495	16472740:0114:LC
A2RT67	A2RT67	DENND3	DENND3			MGI:2146009	MGI:2146009	29352104:0114:LC
A2RTH0	P35343	CXCL1	CXCR2	MCG_1708		MGI:108068	MGI:105303	8662882:0405:LC|7890604:0405:LC
B1AR02	Q9QWH1	B1AR02	PHC2				MGI:1860454	16024804:0004:LC|12034499:0018:LC|16024804:0006:LC|12183370:0018:LC
B1AS20	Q02248	B1AS20	CTNNB1				MGI:88276	10898789:0096:LC|10898789:0006:LC|10898789:0004:LC|12874278:0018:LC|10898789:0398:LC
B1AWK6	B7ZBX1	B1AWK6	B7ZBX1					20211142:0018:HT
B1AWK6	O35317	B1AWK6	PBX3				MGI:97496	20211142:0018:HT
B1AWK6	O35984	B1AWK6	PBX2				MGI:1341793	20211142:0018:HT
B1AWK6	P15806	B1AWK6	TCF3				MGI:98510	20211142:0018:HT
B1AWK6	P41778	B1AWK6	PBX1				MGI:97495	20211142:0018:HT
B1AWK6	Q04742	B1AWK6	EMX1				MGI:95387	20211142:0018:HT
B1AWK6	Q99NE9	B1AWK6	PBX4				MGI:1931321	20211142:0018:HT
B1AYM8	Q60722	B1AYM8	TCF4				MGI:98506	11591653:0397:HT
B1AYM8	Q61909	B1AYM8	RUNX1T1				MGI:104793	20211142:0018:HT
B1AYM8	Q9WUI0	B1AYM8	MIXL1				MGI:1351322	20211142:0018:HT
B1AZ47	Q08509	B1AZ47	EPS8				MGI:104684	15289329:0006:LC|19564905:0006:LC
B1AZP2	F6SEU4	DLGAP4	SYNGAP1			MGI:2138865	MGI:3039785	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
B1AZP2	Q62108	DLGAP4	DLG4			MGI:2138865	MGI:1277959	28671696:0004:LC|28671696:0006:LC|19455133:0007:LC
B2KG64	B2KG64	B2KG64	B2KG64					15735648:0045:LC|1730679:0045:LC
B2KG64	P06332	B2KG64	CD4				MGI:88335	7486703:0018:LC|7664803:0018:LC
B2KG64	P49710	B2KG64	HCLS1				MGI:104568	7628441:0006:LC|7628441:0049:LC|10713104:0006:LC
B2RRD7	P61458	BRPF1	PCBD1			MGI:1926033	MGI:94873	20211142:0018:HT
B2RRD7	Q04207	BRPF1	RELA			MGI:1926033	MGI:103290	20211142:0018:HT
B2RSH2	Q62108	GNAI1	DLG4			MGI:95771	MGI:1277959	28671696:0004:LC|28671696:0006:LC|19455133:0007:LC
B2RU80	P55284	PTPRB	CDH5			MGI:97809	MGI:105057	12234928:0006:LC|12234928:0045:LC|12234928:0007:LC|21857650:0006:LC
B2RUJ5	O70589	APBA1	CASK			MGI:1860297	MGI:1309489	9753324:0019:LC|9822620:0004:LC|9822620:0019:LC|9822620:0047:LC|9753324:0096:LC
B2RWS6	P02340	EP300	TP53			MGI:1276116	MGI:98834	25117711:0030:LC|21057544:0004:LC|21057544:0006:LC|9194565:0006:LC
B2RWS6	Q04207	EP300	RELA			MGI:1276116	MGI:103290	20211142:0018:HT|24019758:0006:LC
B2RWS6	Q9JHD1	EP300	KAT2B			MGI:1276116	MGI:1343094	20211142:0018:HT
B2RWS6	Q9WVB3	EP300	TLE6			MGI:1276116	MGI:2149593	20211142:0018:HT
B2RX14	Q8K3Y3	TUT4	LIN28A			MGI:2445126	MGI:1890546	19713958:0007:LC|23594738:0007:LC
B2RXC2	B2RXC2	ITPKB	ITPKB	MCG_6217	MCG_6217	MGI:109235	MGI:109235	16262249:0114:LC
B5KM66	B5KM66	SYCE3	SYCE3			MGI:1922709	MGI:1922709	25394919:0114:LC
B7ZBX1	E9QL92	B7ZBX1	E9QL92					20211142:0018:HT
B7ZBX1	P09631	B7ZBX1	HOXA9				MGI:96180	20211142:0018:HT
B7ZBX1	P48432	B7ZBX1	SOX2				MGI:98364	20211142:0018:HT
B7ZBX1	Q61412	B7ZBX1	VSX2				MGI:88401	20211142:0018:HT
B7ZBX1	Q6P3E7	B7ZBX1	HDAC10				MGI:2158340	20211142:0018:HT
B7ZBX1	Q8K5B8	B7ZBX1	HOXC12				MGI:96194	20211142:0018:HT
B7ZBX1	Q9WTP9	B7ZBX1	VAX2				MGI:1346018	20211142:0018:HT
B8ZXI1	B8ZXI1	QTRT2	QTRT2			MGI:1922194	MGI:1922194	29862811:0114:LC
B9EHI3	P36898	1700006A11RIK	BMPR1B	MCG_6275		MGI:1919074	MGI:107191	15761153:0007:HT|15761153:0019:HT
D2YW38	D2YW38	D2YW38	D2YW38					20093428:0114:LC
D2YW38	P01887	D2YW38	B2M				MGI:88127	20093428:0114:LC
D3YZU1	F6SEU4	SHANK1	SYNGAP1			MGI:3613677	MGI:3039785	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
D3YZU1	Q4ACU6	SHANK1	SHANK3			MGI:3613677	MGI:1930016	20573181:0028:LC|28671696:0006:LC|28671696:0004:LC
D3YZU1	Q62108	SHANK1	DLG4			MGI:3613677	MGI:1277959	28671696:0004:LC|28671696:0006:LC|19455133:0007:LC
D3YZU1	Q9D415	SHANK1	DLGAP1			MGI:3613677	MGI:1346065	20573181:0028:LC|28671696:0006:LC|28671696:0004:LC
D3Z4R4	P22361	NKX6-2	HNF1A	MCG_21615		MGI:1352738	MGI:98504	20211142:0018:HT
D3Z4R4	Q80W03	NKX6-2	TOX3	MCG_21615		MGI:1352738	MGI:3039593	20211142:0018:HT
D3Z4R4	Q9JL10	NKX6-2	SERTAD1	MCG_21615		MGI:1352738	MGI:1913438	20211142:0018:HT
D3Z7P3	D3Z7P3	GLS	GLS			MGI:95752	MGI:95752	27542409:0114:LC|23935106:0114:LC|22228304:0826:LC|22228304:0114:LC|22228304:0071:LC
E0CXP6	Q8VD21	UMAD1	ANKRD24	MCG_2776		MGI:3840148	MGI:1890394	11591653:0397:HT
E0CXP6	Q9D1C8	UMAD1	VPS28	MCG_2776		MGI:3840148	MGI:1914164	11591653:0397:HT
E2JF22	E2JF22	PIEZO1	PIEZO1			MGI:3603204	MGI:3603204	26390154:0410:LC|26390154:0020:LC|29469092:0410:LC|26390154:0404:LC|22343900:0030:LC|26390154:0114:LC|26390154:0071:LC|29261642:0410:LC|22343900:0404:LC
E9PYI1	E9PYI1	ZNF568	ZNF568			MGI:2142347	MGI:2142347	PDB_5V3J:0114:LC
E9PZQ0	E9Q401	RYR1	RYR2			MGI:99659	MGI:99685	20427316:0055:LC|24952909:0006:LC
E9PZQ0	P26883	RYR1	FKBP1A			MGI:99659	MGI:95541	18268335:0006:LC|22939628:0006:LC
E9Q238	Q9QXL2	KANK1	KIF21A			MGI:2147707	MGI:109188	29217769:0114:LC
E9Q401	E9Q401	RYR2	RYR2			MGI:99685	MGI:99685	22705209:0114:LC|26245150:0114:LC|12324472:0040:LC|20427316:1016:LC|PDB_3QR5:0114:LC|19913485:0114:LC|20427316:0055:LC
E9Q401	Q6PHZ2	RYR2	CAMK2D			MGI:99685	MGI:1341265	24952909:0006:LC|20479242:0006:LC
E9Q401	Q9Z2I2	RYR2	FKBP1B			MGI:99685	MGI:1336205	16481613:0006:LC|22939628:0006:LC|16481613:0004:LC
E9Q4N7	Q3TKT4	ARID1B	SMARCA4			MGI:1926129	MGI:88192	23540691:0006:LC|23698369:0006:LC
E9Q5M9	S4R1L6	ZFP688	MZF1		MCG_22546	MGI:1916484	MGI:107457	20211142:0018:HT
E9Q7L6	O55144	FOXN2	TLX3			MGI:1347478	MGI:1351209	20211142:0018:HT
E9Q7L6	Q07279	FOXN2	NFE2			MGI:1347478	MGI:97308	20211142:0018:HT
E9QL92	O54714	E9QL92	PIAS3				MGI:1913126	20211142:0018:HT
F6SEU4	O08553	SYNGAP1	DPYSL2			MGI:3039785	MGI:1349763	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	O54991	SYNGAP1	CNTNAP1			MGI:3039785	MGI:1858201	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	O70318	SYNGAP1	EPB41L2			MGI:3039785	MGI:103009	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	O88602	SYNGAP1	CACNG2			MGI:3039785	MGI:1316660	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P11798	SYNGAP1	CAMK2A			MGI:3039785	MGI:88256	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P15105	SYNGAP1	GLUL			MGI:3039785	MGI:95739	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P16054	SYNGAP1	PRKCE			MGI:3039785	MGI:97599	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P18872	SYNGAP1	GNAO1			MGI:3039785	MGI:95775	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P23818	SYNGAP1	GRIA1			MGI:3039785	MGI:95808	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P23819	SYNGAP1	GRIA2			MGI:3039785	MGI:95809	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P28652	SYNGAP1	CAMK2B			MGI:3039785	MGI:88257	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P35436	SYNGAP1	GRIN2A			MGI:3039785	MGI:95820	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P35438	SYNGAP1	GRIN1			MGI:3039785	MGI:95819	28671696:0004:LC|28706196:0004:LC|28706196:0006:LC|28671696:0006:LC
F6SEU4	P42669	SYNGAP1	PURA			MGI:3039785	MGI:103079	28671696:0004:LC|28706196:0006:LC|28706196:0004:LC|28671696:0006:LC
F6SEU4	P53994	SYNGAP1	RAB2A			MGI:3039785	MGI:1928750	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P56564	SYNGAP1	SLC1A3			MGI:3039785	MGI:99917	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P61027	SYNGAP1	RAB10			MGI:3039785	MGI:105066	28671696:0004:LC|28706196:0006:LC|28706196:0004:LC|28671696:0006:LC
F6SEU4	P61205	SYNGAP1	ARF3			MGI:3039785	MGI:99432	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P61982	SYNGAP1	YWHAG			MGI:3039785	MGI:108109	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P62259	SYNGAP1	YWHAE			MGI:3039785	MGI:894689	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P62482	SYNGAP1	KCNAB2			MGI:3039785	MGI:109239	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P62823	SYNGAP1	RAB3C			MGI:3039785	MGI:1914545	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P63011	SYNGAP1	RAB3A			MGI:3039785	MGI:97843	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P63101	SYNGAP1	YWHAZ			MGI:3039785	MGI:109484	28671696:0004:LC|28706196:0004:LC|28706196:0006:LC|28671696:0006:LC
F6SEU4	P63318	SYNGAP1	PRKCG			MGI:3039785	MGI:97597	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P68510	SYNGAP1	YWHAH			MGI:3039785	MGI:109194	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P70175	SYNGAP1	DLG3			MGI:3039785	MGI:1888986	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	P84084	SYNGAP1	ARF5			MGI:3039785	MGI:99434	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q01097	SYNGAP1	GRIN2B			MGI:3039785	MGI:95821	28671696:0004:LC|28706196:0004:LC|28706196:0006:LC|28671696:0006:LC
F6SEU4	Q03391	SYNGAP1	GRIN2D			MGI:3039785	MGI:95823	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q3UHD9	SYNGAP1	AGAP2			MGI:3039785	MGI:3580016	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q3USB7	SYNGAP1	PLCL1			MGI:3039785	MGI:3036262	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q3UXZ6	SYNGAP1	FAM81A			MGI:3039785	MGI:1924136	28671696:0004:LC|28706196:0006:LC|28706196:0004:LC|28671696:0006:LC
F6SEU4	Q4ACU6	SYNGAP1	SHANK3			MGI:3039785	MGI:1930016	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q5DU25	SYNGAP1	IQSEC2			MGI:3039785	MGI:3528396	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q5M8N0	SYNGAP1	CNRIP1			MGI:3039785	MGI:1917505	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q61072	SYNGAP1	ADAM9			MGI:3039785	MGI:105376	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q61423	SYNGAP1	KCNA4			MGI:3039785	MGI:96661	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q62108	SYNGAP1	DLG4			MGI:3039785	MGI:1277959	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q62261	SYNGAP1	SPTBN1			MGI:3039785	MGI:98388	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q68EF6	SYNGAP1	BEGAIN			MGI:3039785	MGI:3044626	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q68FG2	SYNGAP1	SPTBN2		MCG_8401	MGI:3039785	MGI:1313261	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q6PFD5	SYNGAP1	DLGAP3			MGI:3039785	MGI:3039563	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q7TMB8	SYNGAP1	CYFIP1			MGI:3039785	MGI:1338801	28671696:0004:LC|28706196:0006:LC|28706196:0004:LC|28671696:0006:LC
F6SEU4	Q80TE7	SYNGAP1	LRRC7			MGI:3039785	MGI:2676665	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q80TP3	SYNGAP1	UBR5			MGI:3039785	MGI:1918040	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q80TS7	SYNGAP1	DDN			MGI:3039785	MGI:108101	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q80UP3	SYNGAP1	DGKZ			MGI:3039785	MGI:1278339	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q80UW2	SYNGAP1	FBXO2			MGI:3039785	MGI:2446216	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q80Z38	SYNGAP1	SHANK2			MGI:3039785	MGI:2671987	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q811D0	SYNGAP1	DLG1			MGI:3039785	MGI:107231	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8BIZ1	SYNGAP1	ANKS1B			MGI:3039785	MGI:1924781	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8BJ42	SYNGAP1	DLGAP2			MGI:3039785	MGI:2443181	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8BKX1	SYNGAP1	BAIAP2			MGI:3039785	MGI:2137336	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8BPN8	SYNGAP1	DMXL2			MGI:3039785	MGI:2444630	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8C726	SYNGAP1	BTBD9			MGI:3039785	MGI:1916625	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8C8R3	SYNGAP1	ANK2			MGI:3039785	MGI:88025	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8CC27	SYNGAP1	CACNB2			MGI:3039785	MGI:894644	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8CGM1	SYNGAP1	ADGRB2			MGI:3039785	MGI:2451244	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8CHC4	SYNGAP1	SYNJ1			MGI:3039785	MGI:1354961	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8K4G5	SYNGAP1	ABLIM1			MGI:3039785	MGI:1194500	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q8R0S2	SYNGAP1	IQSEC1			MGI:3039785	MGI:1196356	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q91XM9	SYNGAP1	DLG2			MGI:3039785	MGI:1344351	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q91XV3	SYNGAP1	BASP1			MGI:3039785	MGI:1917600	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9D415	SYNGAP1	DLGAP1			MGI:3039785	MGI:1346065	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9JHU4	SYNGAP1	DYNC1H1			MGI:3039785	MGI:103147	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9JIG8	SYNGAP1	PRAF2			MGI:3039785	MGI:1859607	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9JLV5	SYNGAP1	CUL3			MGI:3039785	MGI:1347360	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9JM63	SYNGAP1	KCNJ10			MGI:3039785	MGI:1194504	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9R111	SYNGAP1	GDA			MGI:3039785	MGI:95678	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9R1V6	SYNGAP1	ADAM22			MGI:3039785	MGI:1340046	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9Z2W9	SYNGAP1	GRIA3			MGI:3039785	MGI:95810	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F6SEU4	Q9Z2Y3	SYNGAP1	HOMER1			MGI:3039785	MGI:1347345	28671696:0004:LC|28671696:0006:LC|28706196:0004:LC|28706196:0006:LC
F7BJB9	F7BJB9	MORC3	MORC3			MGI:2136841	MGI:2136841	27528681:0114:LC
F7BJB9	P68433	MORC3	HIST1H3A|HIST1H3G|HIST1H3H|HIST1H3I			MGI:2136841	MGI:2668828|MGI:2145541|MGI:2448349|MGI:2448350	27528681:0114:LC
F8VQ05	P60335	FRYL	PCBP1			MGI:1919563	MGI:1345635	11591653:0397:HT
G0YP42	G0YP42	G0YP42	G0YP42					10993728:0114:LC
G0YP42	P01751	G0YP42	P01751					7490744:0114:LC
G3X8Y3	Q61545	NAA15	EWSR1	MCG_22170		MGI:1922088	MGI:99960	20211142:0018:HT
G3X904	Q3U1N2	ZFP275	SREBF2	MCG_3243		MGI:1350985	MGI:107585	20211142:0018:HT
G3X904	Q64163	ZFP275	TFDP2	MCG_3243		MGI:1350985	MGI:107167	20211142:0018:HT
G3X904	Q6P3E7	ZFP275	HDAC10	MCG_3243		MGI:1350985	MGI:2158340	20211142:0018:HT
G3X904	Q8CFI7	ZFP275	POLR2B	MCG_3243		MGI:1350985	MGI:2388280	20211142:0018:HT
G3X904	Q8VHS6	ZFP275	ASB15	MCG_3243		MGI:1350985	MGI:1926160	20211142:0018:HT
G3X904	Q920Q8	ZFP275	IVNS1ABP	MCG_3243		MGI:1350985	MGI:2152389	20211142:0018:HT
G3X904	Q924A2	ZFP275	CIC	MCG_3243		MGI:1350985	MGI:1918972	20211142:0018:HT
G3X904	Q924Z4	ZFP275	CERS2	MCG_3243		MGI:1350985	MGI:1924143	20211142:0018:HT
G3X904	Q9R0X0	ZFP275	MED20	MCG_3243		MGI:1350985	MGI:1929648	20211142:0018:HT
G3X904	Q9WVB3	ZFP275	TLE6	MCG_3243		MGI:1350985	MGI:2149593	20211142:0018:HT
G3X904	Q9Z2U2	ZFP275	ZFP292	MCG_3243		MGI:1350985	MGI:1353423	20211142:0018:HT
H7BX60	Q5EE38	POT1B	ACD			MGI:1920086	MGI:87873	17632522:0019:LC|22748632:0007:LC
O08537	Q8VH51	ESR2	RBM39			MGI:109392	MGI:2157953	20211142:0018:HT
O08543	P54763	EFNA5	EPHB2			MGI:107444	MGI:99611	15107857:0114:LC
O08543	Q8BRB1	EFNA5	EPHA3			MGI:107444	MGI:99612	15820684:0019:LC|15258590:0045:LC
